City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
241,woodland park,38.9938,-105.057,282.44,36,94,3.73,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=49, tm_wday=1, tm_yday=35, tm_isdst=0)"
242,bechar,31.6165,-2.218,288.33,26,20,7.2,DZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=50, tm_wday=1, tm_yday=35, tm_isdst=0)"
243,taoudenni,22.6762,-3.9805,294.56,12,0,4.32,ML,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=52, tm_wday=1, tm_yday=35, tm_isdst=0)"
244,sonsorol village,22.6762,-3.9805,294.56,12,0,4.32,ML,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=52, tm_wday=1, tm_yday=35, tm_isdst=0)"
245,pundong,-7.5754,112.2182,296.84,94,100,1.06,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
246,saint-joseph,49.5345,-1.5298,282.46,93,100,8.23,FR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=56, tm_wday=1, tm_yday=35, tm_isdst=0)"
247,enriquillo,17.8989,-71.2338,301.24,59,0,5.98,DO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=57, tm_wday=1, tm_yday=35, tm_isdst=0)"
248,pisco,-13.71,-76.203,299.18,73,0,4.12,PE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=53, tm_sec=58, tm_wday=1, tm_yday=35, tm_isdst=0)"
249,whitehorse,60.7216,-135.0549,256.58,78,100,2.06,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=0, tm_wday=1, tm_yday=35, tm_isdst=0)"
250,nassau,25.0783,-77.3383,299.18,61,20,3.09,BS,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=1, tm_wday=1, tm_yday=35, tm_isdst=0)"
251,fuvahmulah,-0.2948,73.4241,300.96,69,35,3.77,MV,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=2, tm_wday=1, tm_yday=35, tm_isdst=0)"
252,opuwo,-18.055,13.8387,295.77,77,93,3.28,NA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=4, tm_wday=1, tm_yday=35, tm_isdst=0)"
253,sydney mines,46.234,-60.224,271.53,72,40,10.29,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=5, tm_wday=1, tm_yday=35, tm_isdst=0)"
254,dharmabad,31.9973,74.9286,282.92,86,1,1.69,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=6, tm_wday=1, tm_yday=35, tm_isdst=0)"
255,ukiah,39.1502,-123.2078,286.09,93,100,5.66,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=8, tm_wday=1, tm_yday=35, tm_isdst=0)"
256,den burg,53.0552,4.7967,279.14,81,100,8.75,NL,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=9, tm_wday=1, tm_yday=35, tm_isdst=0)"
257,bubaque,11.2997,-15.8335,298.84,55,99,6.65,GW,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=10, tm_wday=1, tm_yday=35, tm_isdst=0)"
258,san patricio,27.9695,-97.7732,299.21,62,59,6.68,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=12, tm_wday=1, tm_yday=35, tm_isdst=0)"
259,kronoby,63.7288,23.0215,263.1,82,0,5.66,FI,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=13, tm_wday=1, tm_yday=35, tm_isdst=0)"
260,anadyr,64.7317,177.5061,244.08,75,40,10.0,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=14, tm_wday=1, tm_yday=35, tm_isdst=0)"
261,carnarvon,-24.8826,113.6576,300.66,75,15,4.42,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=16, tm_wday=1, tm_yday=35, tm_isdst=0)"
262,brookings,44.3115,-96.7984,259.29,60,100,5.14,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=17, tm_wday=1, tm_yday=35, tm_isdst=0)"
263,hamlet,41.3824,-86.5823,273.36,46,54,6.28,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=18, tm_wday=1, tm_yday=35, tm_isdst=0)"
264,crane,31.3957,-102.3521,296.55,47,23,8.61,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
265,afikpo,5.8867,7.9323,306.91,28,31,0.72,NG,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=21, tm_wday=1, tm_yday=35, tm_isdst=0)"
266,avarua,-21.2075,-159.7708,301.14,83,83,5.66,CK,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=22, tm_wday=1, tm_yday=35, tm_isdst=0)"
267,walvis bay,-22.9543,14.5075,293.11,79,79,2.97,NA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
268,nuuk,64.1784,-51.7388,261.51,61,20,4.12,GL,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=44, tm_sec=34, tm_wday=1, tm_yday=35, tm_isdst=0)"
269,morehead city,34.7229,-76.726,296.51,58,0,2.24,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=50, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
270,ouellah,34.7229,-76.726,296.51,58,0,2.24,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=50, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
271,dzhalagash,34.7229,-76.726,296.51,58,0,2.24,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=50, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
272,naze,5.452,7.0567,305.57,45,33,4.05,NG,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=30, tm_wday=1, tm_yday=35, tm_isdst=0)"
273,santa elena de uairen,4.5959,-61.111,300.0,57,74,0.38,VE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=32, tm_wday=1, tm_yday=35, tm_isdst=0)"
274,champerico,14.2937,-91.9118,302.31,64,1,4.66,GT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=33, tm_wday=1, tm_yday=35, tm_isdst=0)"
275,haiku-pauwela,14.2937,-91.9118,302.31,64,1,4.66,GT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=33, tm_wday=1, tm_yday=35, tm_isdst=0)"
276,lago da pedra,-4.5627,-45.1299,298.46,88,84,1.7,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=36, tm_wday=1, tm_yday=35, tm_isdst=0)"
277,santa ana de yacuma,-4.5627,-45.1299,298.46,88,84,1.7,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=36, tm_wday=1, tm_yday=35, tm_isdst=0)"
278,sao miguel do araguaia,-13.2726,-50.1627,302.4,64,80,2.7,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=38, tm_wday=1, tm_yday=35, tm_isdst=0)"
279,santa helena,-15.9655,-5.7026,292.86,80,60,6.06,SH,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=40, tm_wday=1, tm_yday=35, tm_isdst=0)"
280,st. john's,47.5615,-52.7126,274.85,94,100,8.23,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=41, tm_wday=1, tm_yday=35, tm_isdst=0)"
281,betio village,47.5615,-52.7126,274.85,94,100,8.23,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=41, tm_wday=1, tm_yday=35, tm_isdst=0)"
282,katsuura,35.1522,140.3207,276.48,56,56,5.39,JP,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=44, tm_wday=1, tm_yday=35, tm_isdst=0)"
283,usinsk,65.9957,57.5571,263.87,95,100,4.89,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=46, tm_wday=1, tm_yday=35, tm_isdst=0)"
284,arkhangel'sk,65.9957,57.5571,263.87,95,100,4.89,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=46, tm_wday=1, tm_yday=35, tm_isdst=0)"
285,srivardhan,65.9957,57.5571,263.87,95,100,4.89,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=46, tm_wday=1, tm_yday=35, tm_isdst=0)"
286,uliastay,47.7416,96.8475,242.75,91,41,2.75,MN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=50, tm_wday=1, tm_yday=35, tm_isdst=0)"
287,newman,37.3139,-121.0204,287.07,75,100,2.68,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=51, tm_wday=1, tm_yday=35, tm_isdst=0)"
288,mwene-ditu,-7.0065,23.4488,293.24,90,77,1.69,CD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=52, tm_wday=1, tm_yday=35, tm_isdst=0)"
289,cide,21.581,39.1654,299.1,78,20,2.06,SA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
290,severobaykal'sk,55.636,109.3356,250.89,83,100,2.06,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
291,kirakira,-10.4569,161.9202,300.42,80,95,3.31,SB,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=56, tm_wday=1, tm_yday=35, tm_isdst=0)"
292,saint-philippe,45.3584,-73.479,267.77,66,40,6.17,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=58, tm_wday=1, tm_yday=35, tm_isdst=0)"
293,romny,50.7421,33.4877,271.1,80,100,4.01,UA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
294,umm ruwaba,12.9058,31.2148,300.39,21,4,4.64,SD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=0, tm_wday=1, tm_yday=35, tm_isdst=0)"
295,benguela,-12.579,13.4037,299.15,81,100,1.92,AO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=2, tm_wday=1, tm_yday=35, tm_isdst=0)"
296,fort st. john,56.2524,-120.8469,240.09,68,75,2.06,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=3, tm_wday=1, tm_yday=35, tm_isdst=0)"
297,haldensleben i,56.2524,-120.8469,240.09,68,75,2.06,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=3, tm_wday=1, tm_yday=35, tm_isdst=0)"
298,fort bragg,35.1403,-79.1541,296.34,42,0,4.63,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=6, tm_wday=1, tm_yday=35, tm_isdst=0)"
299,korla,41.7239,86.1735,264.66,74,100,2.89,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=7, tm_wday=1, tm_yday=35, tm_isdst=0)"
300,manokwari,-0.8614,134.0767,298.8,81,100,2.1,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=8, tm_wday=1, tm_yday=35, tm_isdst=0)"
301,vastaboland,-0.8614,134.0767,298.8,81,100,2.1,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=8, tm_wday=1, tm_yday=35, tm_isdst=0)"
302,horta,38.5368,-28.6301,288.08,89,75,3.6,PT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=11, tm_wday=1, tm_yday=35, tm_isdst=0)"
303,kalmunai,7.4132,81.8269,298.18,79,96,3.73,LK,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=12, tm_wday=1, tm_yday=35, tm_isdst=0)"
304,mana,43.0818,0.9505,280.4,71,0,1.44,FR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=14, tm_wday=1, tm_yday=35, tm_isdst=0)"
305,isla mujeres,21.2321,-86.7322,302.64,71,69,4.9,MX,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=15, tm_wday=1, tm_yday=35, tm_isdst=0)"
306,masterton,-40.9496,175.6594,282.14,97,90,1.26,NZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=16, tm_wday=1, tm_yday=35, tm_isdst=0)"
307,chamical,-30.3595,-66.3128,309.9,26,0,2.64,AR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=18, tm_wday=1, tm_yday=35, tm_isdst=0)"
308,shingu,33.7241,135.993,273.87,66,1,6.19,JP,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=19, tm_wday=1, tm_yday=35, tm_isdst=0)"
309,illizi,26.5042,8.4799,294.97,23,87,3.8,DZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
310,kirensk,57.7764,108.1163,249.76,86,85,4.59,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=22, tm_wday=1, tm_yday=35, tm_isdst=0)"
311,port macquarie,-31.4299,152.9104,294.27,98,94,0.89,AU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=23, tm_wday=1, tm_yday=35, tm_isdst=0)"
312,kapuskasing,49.4167,-82.4333,255.2,65,100,6.17,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
313,karyes,40.2577,24.2449,278.04,54,35,9.44,GR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=26, tm_wday=1, tm_yday=35, tm_isdst=0)"
314,tofol,5.326,163.0087,300.53,83,100,10.63,FM,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=27, tm_wday=1, tm_yday=35, tm_isdst=0)"
315,vila velha,-20.3297,-40.292,304.12,58,0,8.23,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
316,tres lagoas,-20.7867,-51.7061,295.87,93,100,3.55,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=30, tm_wday=1, tm_yday=35, tm_isdst=0)"
317,port mathurin,-19.6808,63.4221,300.74,78,78,3.68,MU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=31, tm_wday=1, tm_yday=35, tm_isdst=0)"
318,harrison,40.7465,-74.1563,280.52,43,40,8.75,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=33, tm_wday=1, tm_yday=35, tm_isdst=0)"
319,ksar el kebir,34.9992,-5.8987,285.19,82,1,2.23,MA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=34, tm_wday=1, tm_yday=35, tm_isdst=0)"
320,san andres,12.5203,122.0117,298.54,81,90,4.94,PH,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=35, tm_wday=1, tm_yday=35, tm_isdst=0)"
321,nieuw amsterdam,40.7129,-74.0129,281.1,42,20,9.77,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=6, tm_wday=1, tm_yday=35, tm_isdst=0)"
322,kavaratti,10.5672,72.6395,301.0,68,54,4.55,IN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=38, tm_wday=1, tm_yday=35, tm_isdst=0)"
323,greymouth,-42.4499,171.208,286.57,93,89,1.78,NZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=39, tm_wday=1, tm_yday=35, tm_isdst=0)"
324,ribeira grande,37.8225,-25.5195,288.34,82,75,4.12,PT,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=41, tm_wday=1, tm_yday=35, tm_isdst=0)"
325,dunedin,-45.8741,170.5036,282.48,99,68,1.34,NZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=42, tm_wday=1, tm_yday=35, tm_isdst=0)"
326,okene,40.6116,40.2097,270.03,96,100,2.86,TR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=43, tm_wday=1, tm_yday=35, tm_isdst=0)"
327,prince rupert,54.3127,-130.3255,270.84,34,0,7.72,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=45, tm_wday=1, tm_yday=35, tm_isdst=0)"
328,brokopondo,5.0568,-54.9767,299.81,88,82,2.1,SR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=46, tm_wday=1, tm_yday=35, tm_isdst=0)"
329,chernyshevskiy,63.0156,112.4642,239.23,91,100,4.45,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=47, tm_wday=1, tm_yday=35, tm_isdst=0)"
330,san ignacio,17.1528,-89.0762,299.14,83,75,0.0,BZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=49, tm_wday=1, tm_yday=35, tm_isdst=0)"
331,sinabang,2.4795,96.3806,300.0,78,98,0.35,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=50, tm_wday=1, tm_yday=35, tm_isdst=0)"
332,mombetsu,44.3565,143.3545,265.24,79,98,3.66,JP,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=51, tm_wday=1, tm_yday=35, tm_isdst=0)"
333,babolsar,36.7009,52.6481,283.12,66,0,3.24,IR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=53, tm_wday=1, tm_yday=35, tm_isdst=0)"
334,erenhot,43.6408,111.9435,254.49,81,0,7.06,CN,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=54, tm_wday=1, tm_yday=35, tm_isdst=0)"
335,fort mcmurray,56.7292,-111.3885,244.92,76,100,1.03,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=55, tm_wday=1, tm_yday=35, tm_isdst=0)"
336,kroya,-7.6324,109.2227,298.92,84,100,1.17,ID,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=58, tm_wday=1, tm_yday=35, tm_isdst=0)"
337,bargaal,11.2868,51.078,294.64,64,11,5.25,SO,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=59, tm_wday=1, tm_yday=35, tm_isdst=0)"
338,petropavlovsk-kamchatsky,53.02,158.6471,265.21,83,90,5.29,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=1, tm_wday=1, tm_yday=35, tm_isdst=0)"
339,merritt,50.1125,-120.7884,257.75,65,100,2.24,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=2, tm_wday=1, tm_yday=35, tm_isdst=0)"
340,kamyshevatskaya,46.4124,37.9517,274.88,64,43,4.39,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=3, tm_wday=1, tm_yday=35, tm_isdst=0)"
341,oranjemund,-28.5519,16.4284,291.7,88,6,4.82,NA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=5, tm_wday=1, tm_yday=35, tm_isdst=0)"
342,sola,37.5667,126.9783,261.93,78,0,2.57,KR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=6, tm_wday=1, tm_yday=35, tm_isdst=0)"
343,nemuro,43.3301,145.5829,272.18,75,24,8.56,JP,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=7, tm_wday=1, tm_yday=35, tm_isdst=0)"
344,ocean shores,46.9737,-124.1563,274.83,93,100,4.63,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=54, tm_sec=9, tm_wday=1, tm_yday=35, tm_isdst=0)"
345,bodaybo,57.85,114.204,252.04,99,100,1.33,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=10, tm_wday=1, tm_yday=35, tm_isdst=0)"
346,sagaing,21.8774,95.984,293.77,43,4,0.76,MM,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=11, tm_wday=1, tm_yday=35, tm_isdst=0)"
347,mimizan,44.202,-1.2309,281.46,78,0,0.15,FR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=13, tm_wday=1, tm_yday=35, tm_isdst=0)"
348,mushie,-3.0155,16.9233,297.88,76,100,1.92,CD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=14, tm_wday=1, tm_yday=35, tm_isdst=0)"
349,puerto santa,-3.0155,16.9233,297.88,76,100,1.92,CD,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=14, tm_wday=1, tm_yday=35, tm_isdst=0)"
350,muskogee,35.75,-95.3667,281.37,84,100,4.12,US,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=55, tm_sec=22, tm_wday=1, tm_yday=35, tm_isdst=0)"
351,tidjikja,18.5545,-11.4326,296.72,11,0,5.22,MR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=18, tm_wday=1, tm_yday=35, tm_isdst=0)"
352,saudarkrokur,65.7443,-19.6386,269.1,84,58,6.34,IS,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=20, tm_wday=1, tm_yday=35, tm_isdst=0)"
353,mount pearl,47.5189,-52.8145,274.23,95,100,8.23,CA,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=21, tm_wday=1, tm_yday=35, tm_isdst=0)"
354,chaah,2.2489,103.0429,296.46,93,100,1.06,MY,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=22, tm_wday=1, tm_yday=35, tm_isdst=0)"
355,queenstown,-45.0322,168.661,284.05,74,64,0.97,NZ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=24, tm_wday=1, tm_yday=35, tm_isdst=0)"
356,pacocha,-17.6116,-71.3402,299.99,57,0,4.12,PE,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=25, tm_wday=1, tm_yday=35, tm_isdst=0)"
357,bayji,34.9307,43.4931,286.79,33,82,3.4,IQ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=26, tm_wday=1, tm_yday=35, tm_isdst=0)"
358,laguna,-28.4837,-48.7817,301.33,73,8,4.16,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=28, tm_wday=1, tm_yday=35, tm_isdst=0)"
359,mirny,62.5411,113.9786,240.45,93,100,4.43,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=29, tm_wday=1, tm_yday=35, tm_isdst=0)"
360,cururupu,-1.8243,-44.873,302.7,64,71,2.47,BR,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=30, tm_wday=1, tm_yday=35, tm_isdst=0)"
361,kargasok,59.0598,80.8709,250.83,100,60,1.49,RU,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=4, tm_hour=17, tm_min=56, tm_sec=32, tm_wday=1, tm_yday=35, tm_isdst=0)"
